40.35,1.14,1.16,1.15,1.16,1.14,1.14,1.15,1.13,1.13,1.12,1.12,1.12,1.11,1.15,1.15,1.13,1.13,1.12,1.11,1.11,1.09,1.09,1.11,1.1,1.09,1.08,1.09,1.08,1.08,1.09,1.09,1.07,1.09,1.07,1.07,1.06,1.11,1.12,1.11,1.09,1.09,1.09,1.08,1.09,1.07,1.07,1.07,1.08,1.08,1.06,Fridge
41.61,1.15,1.15,1.16,1.15,1.14,1.14,1.13,1.13,1.13,1.13,1.12,1.12,1.11,1.15,1.14,1.13,1.12,1.11,1.12,1.12,1.11,1.1,1.11,1.11,1.1,1.09,1.09,1.08,1.07,1.07,1.06,1.07,1.08,1.08,1.07,1.07,1.12,1.12,1.11,1.11,1.1,1.1,1.09,1.07,1.08,1.08,1.06,1.07,1.07,1.06,Fridge
42.87,1.14,1.15,1.16,1.14,1.14,1.14,1.14,1.12,1.14,1.12,1.12,1.11,1.11,1.14,1.14,1.14,1.13,1.11,1.13,1.11,1.1,1.11,1.1,1.1,1.1,1.09,1.09,1.07,1.07,1.08,1.07,1.07,1.08,1.09,1.09,1.08,1.12,1.12,1.1,1.1,1.1,1.1,1.1,1.07,1.08,1.08,1.08,1.07,1.06,1.06,Fridge
44.13,1.15,1.15,1.15,1.14,1.14,1.14,1.13,1.14,1.13,1.11,1.12,1.1,1.1,1.15,1.14,1.14,1.12,1.1,1.13,1.11,1.11,1.11,1.1,1.1,1.1,1.09,1.11,1.07,1.07,1.09,1.07,1.07,1.08,1.07,1.07,1.08,1.12,1.11,1.11,1.1,1.11,1.09,1.1,1.09,1.07,1.07,1.07,1.07,1.05,1.05,Fridge
45.39,1.14,1.15,1.16,1.15,1.14,1.14,1.15,1.13,1.13,1.13,1.12,1.11,1.11,1.15,1.13,1.12,1.12,1.12,1.12,1.12,1.11,1.11,1.1,1.11,1.08,1.08,1.09,1.09,1.08,1.08,1.07,1.07,1.07,1.09,1.09,1.08,1.1,1.12,1.11,1.09,1.1,1.1,1.08,1.07,1.07,1.07,1.08,1.07,1.08,1.05,Fridge
46.65,1.15,1.15,1.16,1.14,1.14,1.14,1.13,1.13,1.13,1.12,1.12,1.12,1.11,1.14,1.13,1.13,1.12,1.11,1.11,1.12,1.1,1.1,1.1,1.1,1.1,1.09,1.08,1.09,1.08,1.08,1.08,1.08,1.08,1.08,1.09,1.09,1.11,1.11,1.11,1.1,1.11,1.1,1.09,1.07,1.08,1.06,1.07,1.06,1.05,1.07,Fridge
47.91,1.14,1.15,1.15,1.14,1.14,1.15,1.14,1.14,1.13,1.12,1.12,1.11,1.1,1.16,1.13,1.14,1.12,1.12,1.11,1.11,1.1,1.11,1.11,1.1,1.11,1.09,1.09,1.08,1.08,1.07,1.07,1.08,1.07,1.08,1.08,1.08,1.12,1.12,1.09,1.11,1.1,1.09,1.08,1.09,1.09,1.09,1.08,1.07,1.07,1.06,Fridge
49.16,1.15,1.15,1.15,1.15,1.15,1.15,1.13,1.14,1.13,1.11,1.11,1.11,1.11,1.14,1.14,1.14,1.12,1.11,1.11,1.12,1.1,1.11,1.09,1.1,1.1,1.08,1.09,1.07,1.09,1.07,1.07,1.08,1.08,1.09,1.07,1.09,1.11,1.11,1.11,1.1,1.09,1.1,1.08,1.08,1.08,1.06,1.06,1.06,1.07,1.06,Fridge
50.42,1.15,1.14,1.15,1.15,1.15,1.15,1.14,1.13,1.14,1.13,1.11,1.11,1.11,1.15,1.15,1.14,1.14,1.12,1.11,1.12,1.11,1.12,1.1,1.11,1.08,1.08,1.08,1.08,1.07,1.08,1.08,1.09,1.08,1.08,1.09,1.08,1.12,1.13,1.11,1.1,1.11,1.08,1.08,1.08,1.08,1.07,1.06,1.07,1.06,1.07,Fridge
51.69,1.15,1.14,1.15,1.14,1.14,1.14,1.14,1.13,1.14,1.12,1.12,1.11,1.11,1.15,1.14,1.13,1.12,1.12,1.12,1.12,1.1,1.11,1.11,1.09,1.09,1.08,1.08,1.07,1.07,1.08,1.07,1.09,1.08,1.09,1.07,1.07,1.11,1.12,1.1,1.09,1.1,1.08,1.09,1.08,1.08,1.07,1.07,1.06,1.06,1.05,Fridge
52.95,1.13,1.15,1.15,1.15,1.15,1.14,1.14,1.12,1.11,1.12,1.12,1.12,1.11,1.15,1.14,1.14,1.12,1.12,1.12,1.11,1.11,1.1,1.1,1.09,1.08,1.08,1.09,1.08,1.09,1.08,1.06,1.08,1.09,1.07,1.07,1.07,1.12,1.12,1.1,1.11,1.09,1.1,1.09,1.07,1.08,1.07,1.06,1.06,1.07,1.06,Fridge
54.2,1.14,1.16,1.15,1.16,1.15,1.15,1.14,1.13,1.13,1.12,1.11,1.11,1.12,1.15,1.14,1.12,1.13,1.12,1.12,1.11,1.11,1.1,1.11,1.11,1.09,1.09,1.09,1.08,1.08,1.07,1.07,1.08,1.07,1.08,1.07,1.09,1.12,1.12,1.1,1.1,1.1,1.1,1.09,1.08,1.08,1.08,1.07,1.08,1.06,1.06,Fridge
55.46,1.14,1.15,1.15,1.15,1.14,1.14,1.14,1.14,1.13,1.12,1.11,1.1,1.12,1.15,1.13,1.14,1.12,1.12,1.11,1.11,1.11,1.11,1.11,1.09,1.09,1.08,1.09,1.08,1.07,1.06,1.08,1.08,1.08,1.08,1.09,1.08,1.12,1.11,1.12,1.09,1.11,1.09,1.08,1.08,1.08,1.08,1.07,1.06,1.07,1.07,Fridge
56.72,1.15,1.15,1.15,1.14,1.14,1.14,1.14,1.13,1.12,1.13,1.12,1.11,1.11,1.14,1.14,1.12,1.12,1.11,1.12,1.11,1.1,1.11,1.1,1.1,1.08,1.1,1.08,1.08,1.07,1.08,1.07,1.08,1.08,1.09,1.08,1.08,1.11,1.12,1.11,1.11,1.1,1.09,1.09,1.09,1.08,1.08,1.07,1.06,1.05,1.06,Fridge
57.98,1.15,1.14,1.15,1.15,1.15,1.14,1.14,1.13,1.12,1.11,1.12,1.1,1.12,1.14,1.14,1.13,1.12,1.12,1.11,1.12,1.11,1.11,1.1,1.1,1.09,1.08,1.08,1.07,1.08,1.08,1.07,1.07,1.07,1.07,1.07,1.07,1.11,1.12,1.12,1.11,1.1,1.1,1.08,1.09,1.08,1.07,1.07,1.07,1.06,1.07,Fridge
59.24,1.15,1.15,1.14,1.15,1.13,1.15,1.14,1.13,1.13,1.13,1.11,1.1,1.11,1.15,1.13,1.13,1.13,1.11,1.12,1.12,1.11,1.09,1.1,1.1,1.09,1.07,1.08,1.08,1.08,1.08,1.08,1.08,1.09,1.08,1.08,1.08,1.11,1.11,1.11,1.11,1.09,1.09,1.09,1.08,1.09,1.07,1.08,1.07,1.06,1.06,Fridge
60.5,1.15,1.14,1.15,1.15,1.14,1.13,1.13,1.13,1.12,1.13,1.11,1.11,1.11,1.14,1.14,1.13,1.13,1.11,1.1,1.11,1.11,1.13,1.09,1.1,1.09,1.08,1.09,1.09,1.07,1.07,1.07,1.09,1.09,1.09,1.07,1.07,1.11,1.12,1.11,1.11,1.09,1.09,1.09,1.09,1.08,1.08,1.07,1.07,1.06,1.06,Fridge
61.76,1.15,1.15,1.15,1.14,1.14,1.14,1.15,1.14,1.12,1.12,1.12,1.12,1.12,1.15,1.14,1.13,1.13,1.12,1.11,1.11,1.09,1.11,1.1,1.09,1.1,1.09,1.08,1.08,1.09,1.07,1.07,1.09,1.08,1.08,1.08,1.09,1.12,1.11,1.1,1.1,1.11,1.1,1.09,1.09,1.08,1.06,1.07,1.07,1.06,1.06,Fridge
